gmDate,gmTime,homeAbbr,awayAbbr,home1x2FirstOptionRate,away1x2FirstOptionRate,home1x2LastOptionRate,away1x2LastOptionRate,home1x2FirstWinRate,away1x2FirstWinRate,home1x2LastWinRate,away1x2LastWinRate,home1x2FirstRTP,away1x2LastRTP,home1x2KellyIndex,away1x2KellyIndex,OverFirstOptionRate,UnderFirstOptionRate,OverUnderFirstSpecialBetValue,OverLastOptionRate,UnderLastOptionRate,OverUnderLastSpecialBetValue,SourceUrl
2017/10/23,07:00,Oklahoma City Thunder,Minnesota Timberwolves,1.55,2.60,1.50,2.65,62.65,37.35,63.86,36.14,97.11,95.79,0.93,1.01,0.90,0.90,211.5,0.80,0.95,219.5,http://nba.win007.com/1x2/oddslist/289886.htm
2017/10/23,09:30,Los Angeles Lakers,New Orleans Pelicans,2.50,1.58,2.70,1.50,38.73,61.27,35.71,64.29,96.82,96.42,0.97,0.96,0.90,0.90,223,0.83,0.90,238.5,http://nba.win007.com/1x2/oddslist/289887.htm
2017/10/24,07:00,Detroit Pistons,Philadelphia 76ers,1.60,2.45,,,60.49,39.51,,,96.78,,0.96,0.98,0.90,0.90,214,0.95,0.80,193.5,http://nba.win007.com/1x2/oddslist/289888.htm
2017/10/24,07:30,Miami Heat,Atlanta Hawks,1.14,6.00,1.13,6.00,84.03,15.97,84.15,15.85,95.79,95.09,0.95,0.96,0.90,0.90,205,0.83,0.90,199.5,http://nba.win007.com/1x2/oddslist/289889.htm
2017/10/24,08:00,Milwaukee Bucks,Charlotte Hornets,1.37,3.20,1.33,3.30,70.02,29.98,71.27,28.73,95.93,94.79,0.94,0.96,0.90,0.90,205,0.95,0.80,206.5,http://nba.win007.com/1x2/oddslist/289890.htm
2017/10/24,08:00,Houston Rockets,Memphis Grizzlies,1.31,3.55,1.23,4.20,73.05,26.95,77.35,22.65,95.70,95.14,0.91,1.09,0.90,0.90,210.5,0.90,0.83,195.5,http://nba.win007.com/1x2/oddslist/289891.htm
2017/10/24,08:30,Dallas Mavericks,Golden State Warriors,6.50,1.12,8.25,1.08,14.70,85.30,11.58,88.42,95.55,95.53,0.99,0.95,0.90,0.90,213,0.86,0.86,231.5,http://nba.win007.com/1x2/oddslist/289892.htm
2017/10/24,08:30,San Antonio Spurs,Toronto Raptors,1.68,2.25,1.60,2.35,57.25,42.75,59.49,40.51,96.18,95.18,0.91,1.01,0.90,0.90,206,0.90,0.83,197.5,http://nba.win007.com/1x2/oddslist/289893.htm
2017/10/24,09:00,Denver Nuggets,Washington Wizards,1.66,2.30,1.45,2.75,58.08,41.92,65.48,34.52,96.41,94.95,0.93,0.99,0.90,0.90,223,0.90,0.83,219.5,http://nba.win007.com/1x2/oddslist/289894.htm
2017/10/24,10:00,Phoenix Suns,Sacramento Kings,1.80,2.05,2.30,1.62,53.25,46.75,41.33,58.67,95.85,95.06,1.01,0.91,0.90,0.90,210,0.76,1.00,217.5,http://nba.win007.com/1x2/oddslist/289895.htm
2017/10/25,07:00,Orlando Magic,Brooklyn Nets,1.55,2.60,1.50,2.65,62.65,37.35,63.86,36.14,97.11,95.79,0.96,0.95,0.90,0.90,229,0.90,0.83,248.5,http://nba.win007.com/1x2/oddslist/289896.htm
2017/10/25,07:00,Cleveland Cavaliers,Chicago Bulls,1.05,11.00,1.04,12.25,91.29,8.71,92.17,7.83,95.85,95.86,0.95,1.10,0.90,0.90,208.5,0.83,0.90,245.5,http://nba.win007.com/1x2/oddslist/289897.htm
2017/10/25,07:30,Boston Celtics,New York Knicks,1.26,4.00,1.30,3.50,76.05,23.95,72.92,27.08,95.82,94.80,0.95,0.95,0.90,0.90,209,1.00,0.76,195.5,http://nba.win007.com/1x2/oddslist/289898.htm
2017/10/25,08:00,Minnesota Timberwolves,Indiana Pacers,1.13,6.25,1.13,6.00,84.69,15.31,84.15,15.85,95.70,95.09,0.96,0.90,0.90,0.90,217,0.76,1.00,237.5,http://nba.win007.com/1x2/oddslist/289899.htm
2017/10/25,10:00,Portland Trail Blazers,New Orleans Pelicans,1.52,2.67,1.50,2.65,63.72,36.28,63.86,36.14,96.85,95.79,0.96,0.95,0.90,0.90,221.5,0.95,0.80,204.5,http://nba.win007.com/1x2/oddslist/289900.htm
2017/10/25,10:30,Los Angeles Clippers,Utah Jazz,1.54,2.65,1.45,2.75,63.25,36.75,65.48,34.52,97.40,94.95,0.93,0.99,0.90,0.90,199.5,0.80,0.95,190.5,http://nba.win007.com/1x2/oddslist/289901.htm
2017/10/26,07:00,Philadelphia 76ers,Houston Rockets,2.25,1.68,2.20,1.66,42.75,57.25,43.01,56.99,96.19,94.62,0.90,0.98,0.90,0.90,222,0.86,0.86,213.5,http://nba.win007.com/1x2/oddslist/289902.htm
2017/10/26,07:00,Charlotte Hornets,Denver Nuggets,2.05,1.80,2.10,1.71,46.75,53.25,44.88,55.12,95.84,94.25,0.94,0.94,0.90,0.90,212,0.86,0.86,209.5,http://nba.win007.com/1x2/oddslist/289903.htm
2017/10/26,07:00,Detroit Pistons,Minnesota Timberwolves,2.00,1.83,1.71,2.10,47.78,52.22,55.12,44.88,95.56,94.26,0.96,0.92,0.90,0.90,208,0.95,0.80,218.5,http://nba.win007.com/1x2/oddslist/289904.htm
2017/10/26,07:30,Brooklyn Nets,Cleveland Cavaliers,3.35,1.34,3.70,1.27,28.57,71.43,25.55,74.45,95.71,94.53,1.00,0.93,0.90,0.90,228.5,0.83,0.90,211.5,http://nba.win007.com/1x2/oddslist/289905.htm
2017/10/26,08:00,Miami Heat,San Antonio Spurs,2.45,1.60,2.30,1.62,39.51,60.49,41.33,58.67,96.80,95.06,0.94,0.96,0.90,0.90,195,0.95,0.80,207.5,http://nba.win007.com/1x2/oddslist/289906.htm
2017/10/26,08:00,Oklahoma City Thunder,Indiana Pacers,1.07,9.50,1.10,7.50,89.88,10.12,87.21,12.79,96.17,95.93,0.96,0.98,0.90,0.90,219,0.80,0.95,221.5,http://nba.win007.com/1x2/oddslist/289907.htm
2017/10/26,08:30,Dallas Mavericks,Memphis Grizzlies,2.70,1.50,2.35,1.64,35.71,64.29,41.10,58.90,96.42,96.58,0.94,0.98,0.90,0.90,195,0.83,0.90,200.5,http://nba.win007.com/1x2/oddslist/289908.htm
2017/10/26,10:00,Phoenix Suns,Utah Jazz,3.10,1.40,3.65,1.28,31.11,68.89,25.96,74.04,96.44,94.75,1.02,0.92,0.90,0.90,202,0.86,0.86,189.5,http://nba.win007.com/1x2/oddslist/289909.htm
2017/10/26,10:30,Golden State Warriors,Toronto Raptors,1.07,9.00,1.09,8.00,89.37,10.63,88.01,11.99,95.63,95.93,0.95,1.04,0.90,0.90,224.5,0.95,0.80,237.5,http://nba.win007.com/1x2/oddslist/289910.htm
2017/10/26,10:30,Los Angeles Lakers,Washington Wizards,3.05,1.40,2.90,1.43,31.46,68.54,33.03,66.97,95.95,95.79,0.99,0.94,0.90,0.90,231,0.90,0.83,193.5,http://nba.win007.com/1x2/oddslist/289911.htm
2017/10/27,08:00,Chicago Bulls,Atlanta Hawks,1.68,2.25,1.71,2.10,57.25,42.75,55.12,44.88,96.18,94.26,0.94,0.94,0.90,0.90,200.5,0.95,0.80,180.5,http://nba.win007.com/1x2/oddslist/289912.htm
2017/10/27,08:00,Milwaukee Bucks,Boston Celtics,1.57,2.55,1.50,2.65,61.89,38.11,63.86,36.14,97.17,95.79,0.93,1.01,0.90,0.90,207,0.95,0.80,188.5,http://nba.win007.com/1x2/oddslist/289913.htm
2017/10/27,08:00,Memphis Grizzlies,Dallas Mavericks,1.29,3.70,1.23,4.20,74.15,25.85,77.35,22.65,95.65,95.14,0.91,1.09,0.90,0.90,198,0.95,0.80,192.5,http://nba.win007.com/1x2/oddslist/289914.htm
2017/10/27,10:00,Portland Trail Blazers,Los Angeles Clippers,1.76,2.10,,,54.40,45.60,,,95.74,,0.97,0.94,0.90,0.90,211.5,0.83,0.90,215.5,http://nba.win007.com/1x2/oddslist/289915.htm
2017/10/27,10:30,Sacramento Kings,New Orleans Pelicans,2.00,1.83,1.86,1.95,47.78,52.22,51.18,48.82,95.56,95.19,0.95,0.96,0.90,0.90,206,0.90,0.83,229.5,http://nba.win007.com/1x2/oddslist/289916.htm
2017/10/28,07:00,Orlando Magic,San Antonio Spurs,2.80,1.45,2.95,1.41,34.12,65.88,32.34,67.66,95.54,95.40,1.00,0.93,0.90,0.90,207.5,0.95,0.80,207.5,http://nba.win007.com/1x2/oddslist/289917.htm
2017/10/28,07:00,Charlotte Hornets,Houston Rockets,2.20,1.71,2.15,1.68,43.73,56.27,43.86,56.14,96.21,94.30,0.90,0.97,0.90,0.90,212.5,0.95,0.80,206.5,http://nba.win007.com/1x2/oddslist/289918.htm
2017/10/28,07:30,New York Knicks,Brooklyn Nets,1.71,2.20,1.66,2.20,56.27,43.73,56.99,43.01,96.22,94.60,0.91,0.99,0.90,0.90,220,0.86,0.86,202.5,http://nba.win007.com/1x2/oddslist/289919.htm
2017/10/28,07:30,Atlanta Hawks,Denver Nuggets,3.50,1.32,3.35,1.32,27.39,72.61,28.27,71.73,95.86,94.70,0.97,0.94,0.90,0.90,207,0.76,1.00,201.5,http://nba.win007.com/1x2/oddslist/289920.htm
2017/10/28,08:00,Minnesota Timberwolves,Oklahoma City Thunder,2.15,1.74,2.10,1.71,44.73,55.27,44.88,55.12,96.17,94.25,0.94,0.94,0.90,0.90,214.5,0.95,0.80,240.5,http://nba.win007.com/1x2/oddslist/289921.htm
2017/10/28,10:30,Los Angeles Lakers,Toronto Raptors,2.95,1.42,3.10,1.38,32.49,67.51,30.80,69.20,95.85,95.48,0.99,0.94,0.90,0.90,225,0.80,0.95,197.5,http://nba.win007.com/1x2/oddslist/289922.htm
2017/10/28,10:30,Golden State Warriors,Washington Wizards,1.16,5.50,1.09,7.50,82.58,17.42,87.31,12.69,95.79,95.17,0.93,1.13,0.90,0.90,230.5,0.76,1.00,236.5,http://nba.win007.com/1x2/oddslist/289923.htm
2017/10/29,07:00,New Orleans Pelicans,Cleveland Cavaliers,2.40,1.62,2.25,1.64,40.30,59.70,42.16,57.84,96.72,94.86,0.99,0.92,0.90,0.90,217,0.95,0.80,228.5,http://nba.win007.com/1x2/oddslist/289924.htm
2017/10/29,08:00,Memphis Grizzlies,Houston Rockets,1.83,2.00,1.74,2.05,52.22,47.78,54.09,45.91,95.56,94.12,0.96,0.92,0.90,0.90,206,0.86,0.86,198.5,http://nba.win007.com/1x2/oddslist/289925.htm
2017/10/29,08:00,Chicago Bulls,Oklahoma City Thunder,4.10,1.25,4.20,1.23,23.36,76.64,22.65,77.35,95.78,95.13,1.01,0.93,0.90,0.90,204,1.00,0.76,178.5,http://nba.win007.com/1x2/oddslist/289926.htm
2017/10/29,08:00,Miami Heat,Boston Celtics,2.10,1.76,1.86,1.86,45.60,54.40,50.00,50.00,95.76,93.00,0.89,0.97,0.90,0.90,206.5,0.90,0.83,187.5,http://nba.win007.com/1x2/oddslist/289927.htm
2017/10/29,08:30,Dallas Mavericks,Philadelphia 76ers,1.95,1.86,2.05,1.74,48.82,51.18,45.91,54.09,95.20,94.12,1.00,0.89,0.90,0.90,207,0.83,0.90,218.5,http://nba.win007.com/1x2/oddslist/289928.htm
2017/10/29,09:00,Utah Jazz,Los Angeles Lakers,1.18,5.25,1.11,6.50,81.65,18.35,85.41,14.59,96.35,94.81,0.92,1.11,0.90,0.90,202,0.90,0.83,182.5,http://nba.win007.com/1x2/oddslist/289929.htm
2017/10/29,10:00,Portland Trail Blazers,Phoenix Suns,1.16,5.50,1.10,7.25,82.58,17.42,86.83,13.17,95.79,95.51,0.94,1.09,0.90,0.90,217,0.83,0.90,231.5,http://nba.win007.com/1x2/oddslist/289930.htm
2017/10/29,10:30,Los Angeles Clippers,Detroit Pistons,1.34,3.35,1.23,4.20,71.43,28.57,77.35,22.65,95.72,95.14,0.92,1.05,0.90,0.90,208,0.90,0.83,193.5,http://nba.win007.com/1x2/oddslist/289931.htm
2017/10/30,03:30,Atlanta Hawks,Milwaukee Bucks,2.80,1.45,3.15,1.37,34.12,65.88,30.31,69.69,95.54,95.48,1.07,0.90,0.90,0.90,203.5,0.86,0.86,209.5,http://nba.win007.com/1x2/oddslist/289932.htm
2017/10/30,04:30,Indiana Pacers,San Antonio Spurs,3.35,1.34,3.25,1.34,28.57,71.43,29.19,70.81,95.71,94.87,0.98,0.94,0.90,0.90,207,0.86,0.86,189.5,http://nba.win007.com/1x2/oddslist/289933.htm
2017/10/30,06:00,Charlotte Hornets,Orlando Magic,1.62,2.40,1.50,2.65,59.70,40.30,63.86,36.14,96.71,95.79,0.92,1.03,0.90,0.90,212.5,0.86,0.86,228.5,http://nba.win007.com/1x2/oddslist/289934.htm
2017/10/30,06:00,Brooklyn Nets,Denver Nuggets,2.55,1.57,3.00,1.40,38.11,61.89,31.82,68.18,97.18,95.46,1.05,0.91,0.90,0.90,221.5,0.86,0.86,244.5,http://nba.win007.com/1x2/oddslist/289935.htm
2017/10/30,06:00,Sacramento Kings,Washington Wizards,2.70,1.50,3.55,1.31,35.71,64.29,26.95,73.05,96.42,95.67,1.03,0.93,0.90,0.90,210,0.95,0.80,189.5,http://nba.win007.com/1x2/oddslist/289936.htm
2017/10/30,07:00,Cleveland Cavaliers,New York Knicks,1.20,4.75,1.13,6.00,79.83,20.17,84.15,15.85,95.80,95.09,0.93,1.08,0.90,0.90,209,0.83,0.90,216.5,http://nba.win007.com/1x2/oddslist/289937.htm
2017/10/30,08:30,Golden State Warriors,Detroit Pistons,1.08,8.50,1.05,11.75,88.73,11.27,91.80,8.20,95.83,96.39,0.94,1.18,0.90,0.90,222,0.83,0.90,218.5,http://nba.win007.com/1x2/oddslist/289938.htm
2017/10/31,07:30,New York Knicks,Denver Nuggets,2.55,1.57,2.65,1.50,38.11,61.89,36.14,63.86,97.18,95.77,0.98,0.95,0.90,0.90,209,0.90,0.83,227.5,http://nba.win007.com/1x2/oddslist/289939.htm
2017/10/31,07:30,Boston Celtics,San Antonio Spurs,1.64,2.35,1.57,2.45,58.90,41.10,60.95,39.05,96.60,95.69,0.94,0.98,0.90,0.90,196,0.95,0.80,201.5,http://nba.win007.com/1x2/oddslist/289940.htm
2017/10/31,07:30,Miami Heat,Minnesota Timberwolves,2.20,1.71,2.20,1.66,43.73,56.27,43.01,56.99,96.21,94.62,0.92,0.96,0.90,0.90,216.5,0.95,0.80,218.5,http://nba.win007.com/1x2/oddslist/289941.htm
2017/10/31,08:00,Memphis Grizzlies,Charlotte Hornets,1.38,3.15,1.40,3.00,69.54,30.46,68.18,31.82,95.97,95.45,0.91,1.05,0.90,0.90,193.5,0.95,0.80,206.5,http://nba.win007.com/1x2/oddslist/289942.htm
2017/10/31,08:00,Houston Rockets,Philadelphia 76ers,1.40,3.05,1.38,3.10,68.54,31.46,69.20,30.80,95.96,95.50,0.98,0.90,0.90,0.90,218,0.95,0.80,226.5,http://nba.win007.com/1x2/oddslist/289943.htm
2017/10/31,08:00,New Orleans Pelicans,Orlando Magic,1.30,3.65,1.27,3.80,73.74,26.26,74.95,25.05,95.86,95.19,0.91,1.06,0.90,0.90,225.5,0.80,0.95,232.5,http://nba.win007.com/1x2/oddslist/289944.htm
2017/10/31,09:00,Utah Jazz,Dallas Mavericks,1.30,3.65,1.20,4.60,73.74,26.26,79.31,20.69,95.86,95.17,0.90,1.15,0.90,0.90,192,0.80,0.95,199.5,http://nba.win007.com/1x2/oddslist/289945.htm
2017/10/31,10:00,Portland Trail Blazers,Toronto Raptors,1.80,2.05,1.57,2.55,53.25,46.75,61.89,38.11,95.85,97.17,0.94,1.02,0.90,0.90,215.5,0.76,1.00,191.5,http://nba.win007.com/1x2/oddslist/289946.htm
2017/10/31,10:30,Los Angeles Clippers,Golden State Warriors,2.70,1.50,3.00,1.41,35.71,64.29,31.97,68.03,96.42,95.91,0.99,0.94,0.90,0.90,221,0.83,0.90,249.5,http://nba.win007.com/1x2/oddslist/289947.htm
2017/11/01,07:00,Indiana Pacers,Sacramento Kings,1.47,2.75,1.40,3.05,65.17,34.83,68.54,31.46,95.80,95.96,0.94,1.01,0.90,0.90,209.5,0.83,0.90,168.5,http://nba.win007.com/1x2/oddslist/289948.htm
2017/11/01,07:30,Brooklyn Nets,Phoenix Suns,1.58,2.50,1.50,2.65,61.27,38.73,63.86,36.14,96.81,95.79,0.95,0.98,0.90,0.90,230.5,0.83,0.90,241.5,http://nba.win007.com/1x2/oddslist/289949.htm
2017/11/01,08:00,Milwaukee Bucks,Oklahoma City Thunder,2.00,1.83,2.10,1.71,47.78,52.22,44.88,55.12,95.56,94.25,0.92,0.96,0.90,0.90,213,0.90,0.83,196.5,http://nba.win007.com/1x2/oddslist/289950.htm
2017/11/01,10:30,Los Angeles Lakers,Detroit Pistons,2.45,1.60,2.40,1.58,39.51,60.49,39.70,60.30,96.80,95.28,0.98,0.93,0.90,0.90,209,0.80,0.95,207.5,http://nba.win007.com/1x2/oddslist/289951.htm
2017/11/02,07:00,Charlotte Hornets,Milwaukee Bucks,1.62,2.40,1.58,2.50,59.70,40.30,61.27,38.73,96.71,96.81,0.96,0.98,0.90,0.90,203,1.00,0.76,232.5,http://nba.win007.com/1x2/oddslist/289952.htm
2017/11/02,07:00,Cleveland Cavaliers,Indiana Pacers,1.15,5.75,1.15,5.50,83.33,16.67,82.71,17.29,95.83,95.12,0.92,1.10,0.90,0.90,218.5,0.95,0.80,227.5,http://nba.win007.com/1x2/oddslist/289953.htm
2017/11/02,07:00,Philadelphia 76ers,Atlanta Hawks,1.25,4.10,1.27,3.80,76.64,23.36,74.95,25.05,95.80,95.19,0.93,1.03,0.90,0.90,210,0.90,0.83,225.5,http://nba.win007.com/1x2/oddslist/289954.htm
