gmDate,gmTime,homeAbbr,awayAbbr,home1x2FirstOptionRate,away1x2FirstOptionRate,home1x2LastOptionRate,away1x2LastOptionRate,home1x2FirstWinRate,away1x2FirstWinRate,home1x2LastWinRate,away1x2LastWinRate,home1x2FirstRTP,away1x2LastRTP,home1x2KellyIndex,away1x2KellyIndex,OverFirstOptionRate,UnderFirstOptionRate,OverUnderFirstSpecialBetValue,OverLastOptionRate,UnderLastOptionRate,OverUnderLastSpecialBetValue,SourceUrl
2015/12/05,09:30,Dallas Mavericks,Houston Rockets,1.43,2.90,1.50,2.65,66.97,33.03,63.86,36.14,95.77,95.79,0.99,0.90,0.90,0.90,209,0.86,0.86,203.5,http://nba.win007.com/1x2/oddslist/218995.htm
2015/12/05,10:30,New Orleans Pelicans,Cleveland Cavaliers,2.80,1.45,2.65,1.50,34.12,65.88,36.14,63.86,95.54,95.77,0.95,0.96,0.90,0.90,208,0.90,0.83,232.5,http://nba.win007.com/1x2/oddslist/218996.htm
2015/12/06,02:00,Philadelphia 76ers,Denver Nuggets,2.25,1.68,2.30,1.62,42.75,57.25,41.33,58.67,96.19,95.06,0.97,0.94,0.90,0.90,194.5,0.80,0.95,209.5,http://nba.win007.com/1x2/oddslist/218997.htm
2015/12/06,06:00,Toronto Raptors,Golden State Warriors,3.65,1.30,3.50,1.30,26.26,73.74,27.08,72.92,95.85,94.78,0.95,0.95,0.90,0.90,207,0.90,0.83,215.5,http://nba.win007.com/1x2/oddslist/218998.htm
2015/12/06,09:00,Miami Heat,Cleveland Cavaliers,1.76,2.10,1.44,2.80,54.40,45.60,66.04,33.96,95.74,95.10,0.91,1.04,0.90,0.90,191,0.86,0.86,188.5,http://nba.win007.com/1x2/oddslist/218999.htm
2015/12/06,09:00,Chicago Bulls,Charlotte Hornets,1.42,2.95,1.40,3.00,67.51,32.49,68.18,31.82,95.86,95.45,0.94,0.99,0.90,0.90,195.5,0.95,0.80,200.5,http://nba.win007.com/1x2/oddslist/219000.htm
2015/12/06,09:00,Minnesota Timberwolves,Portland Trail Blazers,1.76,2.10,1.76,2.00,54.40,45.60,53.19,46.81,95.74,93.61,0.93,0.94,0.90,0.90,203,0.95,0.80,212.5,http://nba.win007.com/1x2/oddslist/219001.htm
2015/12/06,09:00,Houston Rockets,Sacramento Kings,1.64,2.35,1.58,2.40,58.90,41.10,60.30,39.70,96.60,95.27,0.93,0.98,0.90,0.90,219,0.86,0.86,227.5,http://nba.win007.com/1x2/oddslist/219002.htm
2015/12/06,09:30,San Antonio Spurs,Boston Celtics,1.22,4.50,1.23,4.20,78.67,21.33,77.35,22.65,95.98,95.14,0.96,0.92,0.90,0.90,188.5,0.83,0.90,206.5,http://nba.win007.com/1x2/oddslist/219003.htm
2015/12/06,09:30,Milwaukee Bucks,New York Knicks,2.05,1.80,2.15,1.68,46.75,53.25,43.86,56.14,95.84,94.30,0.97,0.92,0.90,0.90,191,0.76,1.00,196.5,http://nba.win007.com/1x2/oddslist/219004.htm
2015/12/06,10:00,Utah Jazz,Indiana Pacers,2.10,1.76,2.00,1.76,45.60,54.40,46.81,53.19,95.76,93.62,0.94,0.93,0.90,0.90,195.5,0.95,0.80,241.5,http://nba.win007.com/1x2/oddslist/219005.htm
2015/12/06,11:30,Los Angeles Clippers,Orlando Magic,1.68,2.25,1.71,2.10,57.25,42.75,55.12,44.88,96.18,94.26,0.94,0.94,0.90,0.90,198,0.86,0.86,207.5,http://nba.win007.com/1x2/oddslist/219006.htm
2015/12/07,04:30,Memphis Grizzlies,Phoenix Suns,1.43,2.90,1.41,2.95,66.97,33.03,67.66,32.34,95.77,95.40,0.94,0.97,0.90,0.90,204,0.95,0.80,195.5,http://nba.win007.com/1x2/oddslist/219007.htm
2015/12/07,07:00,Washington Wizards,Dallas Mavericks,2.20,1.71,2.10,1.71,43.73,56.27,44.88,55.12,96.21,94.25,0.97,0.92,0.90,0.90,207.5,0.95,0.80,222.5,http://nba.win007.com/1x2/oddslist/219008.htm
2015/12/07,07:00,Detroit Pistons,Los Angeles Lakers,1.19,5.00,1.16,5.25,80.78,19.22,81.90,18.10,96.13,95.00,0.94,1.00,0.90,0.90,197,0.83,0.90,206.5,http://nba.win007.com/1x2/oddslist/219009.htm
2015/12/07,07:00,Brooklyn Nets,Golden State Warriors,5.75,1.15,7.00,1.10,16.67,83.33,13.58,86.42,95.85,95.06,1.12,0.92,0.90,0.90,207.5,0.80,0.95,221.5,http://nba.win007.com/1x2/oddslist/219010.htm
2015/12/07,08:00,Oklahoma City Thunder,Sacramento Kings,1.12,6.50,1.11,6.75,85.30,14.70,85.88,14.12,95.54,95.33,0.94,1.01,0.90,0.90,220,0.80,0.95,196.5,http://nba.win007.com/1x2/oddslist/219011.htm
2015/12/08,08:00,Charlotte Hornets,Detroit Pistons,1.62,2.40,1.64,2.25,59.70,40.30,57.84,42.16,96.71,94.86,0.93,0.97,0.90,0.90,195.5,0.86,0.86,198.5,http://nba.win007.com/1x2/oddslist/219012.htm
2015/12/08,08:00,Philadelphia 76ers,San Antonio Spurs,10.00,1.06,5.75,1.14,9.58,90.42,16.55,83.45,95.80,95.16,0.92,0.96,0.90,0.90,188,0.76,1.00,191.5,http://nba.win007.com/1x2/oddslist/219013.htm
2015/12/08,08:30,Toronto Raptors,Los Angeles Lakers,1.08,8.50,1.09,7.50,88.73,11.27,87.31,12.69,95.83,95.17,0.95,0.98,0.90,0.90,200.5,1.00,0.76,191.5,http://nba.win007.com/1x2/oddslist/219014.htm
2015/12/08,08:30,New York Knicks,Dallas Mavericks,2.10,1.76,1.76,2.00,45.60,54.40,53.19,46.81,95.76,93.61,0.86,1.02,0.90,0.90,197.5,0.83,0.90,203.5,http://nba.win007.com/1x2/oddslist/219015.htm
2015/12/08,08:30,Miami Heat,Washington Wizards,1.25,4.20,1.25,4.10,77.06,22.94,76.64,23.36,96.32,95.80,0.96,0.94,0.90,0.90,194.5,0.76,1.00,214.5,http://nba.win007.com/1x2/oddslist/219016.htm
2015/12/08,09:00,Chicago Bulls,Phoenix Suns,1.40,3.05,1.32,3.50,68.54,31.46,72.61,27.39,95.96,95.85,0.94,1.02,0.90,0.90,202.5,0.90,0.83,195.5,http://nba.win007.com/1x2/oddslist/219017.htm
2015/12/08,09:00,Milwaukee Bucks,Portland Trail Blazers,2.00,1.83,2.05,1.80,47.78,52.22,46.75,53.25,95.56,95.84,0.98,0.94,0.90,0.90,198,0.83,0.90,170.5,http://nba.win007.com/1x2/oddslist/219018.htm
2015/12/08,09:00,Minnesota Timberwolves,Los Angeles Clippers,1.95,1.86,2.50,1.58,48.82,51.18,38.73,61.27,95.20,96.82,1.03,0.93,0.90,0.90,202.5,0.95,0.80,201.5,http://nba.win007.com/1x2/oddslist/219019.htm
2015/12/08,09:00,New Orleans Pelicans,Boston Celtics,1.86,1.95,1.95,1.86,51.18,48.82,48.82,51.18,95.19,95.20,0.96,0.95,0.90,0.90,214,0.95,0.80,200.5,http://nba.win007.com/1x2/oddslist/219020.htm
2015/12/09,08:00,Cleveland Cavaliers,Portland Trail Blazers,1.22,4.50,1.16,5.25,78.67,21.33,81.90,18.10,95.98,95.00,0.92,1.10,0.90,0.90,199,0.90,0.83,201.5,http://nba.win007.com/1x2/oddslist/219021.htm
2015/12/09,08:00,Indiana Pacers,Golden State Warriors,3.00,1.41,3.10,1.38,31.97,68.03,30.80,69.20,95.91,95.48,0.99,0.94,0.90,0.90,214,0.83,0.90,253.5,http://nba.win007.com/1x2/oddslist/219022.htm
2015/12/09,08:30,Brooklyn Nets,Houston Rockets,2.65,1.54,2.75,1.45,36.75,63.25,34.52,65.48,97.39,94.93,0.99,0.93,0.90,0.90,207,0.90,0.83,213.5,http://nba.win007.com/1x2/oddslist/219023.htm
2015/12/09,09:00,Memphis Grizzlies,Oklahoma City Thunder,2.15,1.74,2.15,1.68,44.73,55.27,43.86,56.14,96.17,94.30,0.97,0.92,0.90,0.90,203.5,0.90,0.83,210.5,http://nba.win007.com/1x2/oddslist/219024.htm
2015/12/09,10:00,Denver Nuggets,Orlando Magic,2.35,1.64,2.50,1.55,41.10,58.90,38.27,61.73,96.58,95.68,1.03,0.91,0.90,0.90,198,0.86,0.86,166.5,http://nba.win007.com/1x2/oddslist/219025.htm
2015/12/09,11:00,Sacramento Kings,Utah Jazz,1.80,2.05,1.71,2.10,53.25,46.75,55.12,44.88,95.85,94.26,0.96,0.92,0.90,0.90,206,0.86,0.86,218.5,http://nba.win007.com/1x2/oddslist/219026.htm
2015/12/10,08:00,Washington Wizards,Houston Rockets,1.64,2.35,1.52,2.60,58.90,41.10,63.11,36.89,96.60,95.93,0.93,1.01,0.90,0.90,214.5,0.83,0.90,216.5,http://nba.win007.com/1x2/oddslist/219027.htm
2015/12/10,08:00,Charlotte Hornets,Miami Heat,1.95,1.86,1.86,1.86,48.82,51.18,50.00,50.00,95.20,93.00,0.91,0.95,0.90,0.90,192,0.86,0.86,174.5,http://nba.win007.com/1x2/oddslist/219028.htm
2015/12/10,08:00,Boston Celtics,Chicago Bulls,1.66,2.30,1.57,2.45,58.08,41.92,60.95,39.05,96.41,95.69,0.93,1.00,0.90,0.90,200.5,0.86,0.86,195.5,http://nba.win007.com/1x2/oddslist/219029.htm
2015/12/10,08:30,Toronto Raptors,San Antonio Spurs,2.90,1.43,3.15,1.37,33.03,66.97,30.31,69.69,95.79,95.48,1.01,0.93,0.90,0.90,188,0.80,0.95,192.5,http://nba.win007.com/1x2/oddslist/219030.htm
2015/12/10,08:30,Detroit Pistons,Memphis Grizzlies,1.57,2.55,1.55,2.50,61.89,38.11,61.73,38.27,97.17,95.68,0.95,0.98,0.90,0.90,192,0.86,0.86,189.5,http://nba.win007.com/1x2/oddslist/219031.htm
2015/12/10,09:00,Milwaukee Bucks,Los Angeles Clippers,3.00,1.41,2.95,1.41,31.97,68.03,32.34,67.66,95.91,95.40,1.00,0.93,0.90,0.90,201,0.86,0.86,189.5,http://nba.win007.com/1x2/oddslist/219032.htm
2015/12/10,09:00,Minnesota Timberwolves,Los Angeles Lakers,1.38,3.15,1.27,3.80,69.54,30.46,74.95,25.05,95.97,95.19,0.93,1.03,0.90,0.90,204.5,1.00,0.76,224.5,http://nba.win007.com/1x2/oddslist/219033.htm
2015/12/10,10:00,Utah Jazz,New York Knicks,1.60,2.45,1.68,2.15,60.49,39.51,56.14,43.86,96.78,94.32,0.97,0.90,0.90,0.90,191,0.83,0.90,191.5,http://nba.win007.com/1x2/oddslist/219034.htm
2015/12/10,10:00,Phoenix Suns,Orlando Magic,1.57,2.55,1.47,2.70,61.89,38.11,64.75,35.25,97.17,95.18,0.93,1.00,0.90,0.90,205.5,0.95,0.80,217.5,http://nba.win007.com/1x2/oddslist/219035.htm
2015/12/10,10:30,Dallas Mavericks,Atlanta Hawks,1.80,2.05,2.10,1.71,53.25,46.75,44.88,55.12,95.85,94.25,1.01,0.89,0.90,0.90,204.5,0.86,0.86,194.5,http://nba.win007.com/1x2/oddslist/219036.htm
2015/12/11,08:30,Brooklyn Nets,Philadelphia 76ers,1.33,3.40,1.33,3.30,71.88,28.12,71.27,28.73,95.60,94.79,0.94,0.96,0.90,0.90,196.5,0.86,0.86,-8.5,http://nba.win007.com/1x2/oddslist/219037.htm
2015/12/11,09:00,Chicago Bulls,Los Angeles Clippers,1.86,1.95,2.00,1.76,51.18,48.82,46.81,53.19,95.19,93.62,0.96,0.92,0.90,0.90,201,0.86,0.86,168.5,http://nba.win007.com/1x2/oddslist/219038.htm
2015/12/11,09:00,Oklahoma City Thunder,Atlanta Hawks,1.30,3.65,1.27,3.80,73.74,26.26,74.95,25.05,95.86,95.19,0.94,0.99,0.90,0.90,212.5,0.83,0.90,206.5,http://nba.win007.com/1x2/oddslist/219039.htm
2015/12/11,11:30,Sacramento Kings,New York Knicks,1.40,3.10,1.37,3.15,68.89,31.11,69.69,30.31,96.45,95.48,0.93,1.01,0.90,0.90,207.5,0.83,0.90,197.5,http://nba.win007.com/1x2/oddslist/219040.htm
2015/12/12,08:00,Orlando Magic,Cleveland Cavaliers,2.35,1.64,2.25,1.64,41.10,58.90,42.16,57.84,96.58,94.86,0.95,0.95,0.90,0.90,197,0.86,0.86,185.5,http://nba.win007.com/1x2/oddslist/219041.htm
2015/12/12,08:00,Indiana Pacers,Miami Heat,1.50,2.70,1.45,2.75,64.29,35.71,65.48,34.52,96.44,94.95,0.93,0.99,0.90,0.90,195.5,1.00,0.76,194.5,http://nba.win007.com/1x2/oddslist/219042.htm
2015/12/12,08:00,Philadelphia 76ers,Detroit Pistons,3.80,1.27,4.90,1.18,25.05,74.95,19.41,80.59,95.19,95.11,1.08,0.92,0.90,0.90,192.5,1.00,0.76,203.5,http://nba.win007.com/1x2/oddslist/219043.htm
2015/12/12,08:30,Toronto Raptors,Milwaukee Bucks,1.29,3.70,1.26,3.90,74.15,25.85,75.58,24.42,95.65,95.23,0.93,1.01,0.90,0.90,194,0.90,0.83,181.5,http://nba.win007.com/1x2/oddslist/219044.htm
2015/12/12,08:30,Boston Celtics,Golden State Warriors,3.15,1.38,2.75,1.45,30.46,69.54,34.52,65.48,95.95,94.93,0.94,0.96,0.90,0.90,216.5,0.83,0.90,211.5,http://nba.win007.com/1x2/oddslist/219045.htm
2015/12/12,09:00,New Orleans Pelicans,Washington Wizards,1.68,2.25,1.57,2.45,57.25,42.75,60.95,39.05,96.18,95.69,0.93,1.00,0.90,0.90,216,0.83,0.90,218.5,http://nba.win007.com/1x2/oddslist/219046.htm
2015/12/12,09:00,Memphis Grizzlies,Charlotte Hornets,1.60,2.45,1.66,2.20,60.49,39.51,56.99,43.01,96.78,94.60,0.96,0.92,0.90,0.90,193.5,0.86,0.86,210.5,http://nba.win007.com/1x2/oddslist/219047.htm
2015/12/12,10:00,Denver Nuggets,Minnesota Timberwolves,1.95,1.86,1.83,1.90,48.82,51.18,50.94,49.06,95.20,93.22,0.92,0.95,0.90,0.90,202,0.95,0.80,202.5,http://nba.win007.com/1x2/oddslist/219048.htm
2015/12/12,10:00,Utah Jazz,Oklahoma City Thunder,2.40,1.62,2.45,1.57,40.30,59.70,39.05,60.95,96.72,95.67,1.00,0.93,0.90,0.90,203.5,1.00,0.76,182.5,http://nba.win007.com/1x2/oddslist/219049.htm
2015/12/12,10:30,Phoenix Suns,Portland Trail Blazers,1.57,2.55,1.54,2.55,61.89,38.11,62.35,37.65,97.17,96.02,0.94,0.99,0.90,0.90,209,0.90,0.83,207.5,http://nba.win007.com/1x2/oddslist/219050.htm
2015/12/12,10:30,San Antonio Spurs,Los Angeles Lakers,1.03,15.00,1.04,13.25,93.57,6.43,92.72,7.28,96.38,96.43,0.96,1.06,0.90,0.90,194,0.86,0.86,196.5,http://nba.win007.com/1x2/oddslist/219051.htm
2015/12/13,06:00,Brooklyn Nets,Los Angeles Clippers,2.90,1.43,3.30,1.33,33.03,66.97,28.73,71.27,95.79,94.81,0.96,0.94,0.90,0.90,205,0.80,0.95,194.5,http://nba.win007.com/1x2/oddslist/219052.htm
2015/12/13,08:00,Charlotte Hornets,Boston Celtics,1.74,2.15,1.62,2.30,55.27,44.73,58.67,41.33,96.17,95.05,0.92,0.99,0.90,0.90,204,0.86,0.86,194.5,http://nba.win007.com/1x2/oddslist/219053.htm
2015/12/13,08:30,Detroit Pistons,Indiana Pacers,1.86,1.95,1.76,2.00,51.18,48.82,53.19,46.81,95.19,93.61,0.92,0.96,0.90,0.90,201,0.76,1.00,225.5,http://nba.win007.com/1x2/oddslist/219054.htm
2015/12/13,09:00,Atlanta Hawks,San Antonio Spurs,2.35,1.64,2.20,1.66,41.10,58.90,43.01,56.99,96.58,94.62,0.92,0.96,0.90,0.90,191.5,0.86,0.86,189.5,http://nba.win007.com/1x2/oddslist/219055.htm
2015/12/13,09:00,Chicago Bulls,New Orleans Pelicans,1.34,3.35,1.30,3.50,71.43,28.57,72.92,27.08,95.72,94.80,0.95,0.95,0.90,0.90,204.5,0.90,0.83,191.5,http://nba.win007.com/1x2/oddslist/219056.htm
2015/12/13,09:00,Houston Rockets,Los Angeles Lakers,1.12,6.50,1.10,7.00,85.30,14.70,86.42,13.58,95.54,95.06,0.95,0.98,0.90,0.90,209.5,0.86,0.86,223.5,http://nba.win007.com/1x2/oddslist/219057.htm
2015/12/13,09:30,Dallas Mavericks,Washington Wizards,1.35,3.30,1.33,3.30,70.97,29.03,71.27,28.73,95.81,94.79,0.93,0.99,0.90,0.90,208,0.95,0.80,213.5,http://nba.win007.com/1x2/oddslist/219058.htm
2015/12/13,09:30,Milwaukee Bucks,Golden State Warriors,4.75,1.20,5.25,1.16,20.17,79.83,18.10,81.90,95.81,95.03,1.05,0.93,0.90,0.90,207.5,0.86,0.86,203.5,http://nba.win007.com/1x2/oddslist/219059.htm
2015/12/13,11:00,Portland Trail Blazers,New York Knicks,1.62,2.40,1.57,2.45,59.70,40.30,60.95,39.05,96.71,95.69,0.93,1.00,0.90,0.90,198,0.83,0.90,217.5,http://nba.win007.com/1x2/oddslist/219060.htm
2015/12/14,04:30,Phoenix Suns,Minnesota Timberwolves,1.50,2.70,1.38,3.10,64.29,35.71,69.20,30.80,96.44,95.50,0.91,1.05,0.90,0.90,211,0.90,0.83,197.5,http://nba.win007.com/1x2/oddslist/219061.htm
2015/12/14,07:00,Miami Heat,Memphis Grizzlies,1.58,2.50,1.62,2.30,61.27,38.73,58.67,41.33,96.81,95.05,0.94,0.97,0.90,0.90,190,0.86,0.86,197.5,http://nba.win007.com/1x2/oddslist/219062.htm
2015/12/14,07:00,Toronto Raptors,Philadelphia 76ers,1.08,8.50,1.09,7.75,88.73,11.27,87.67,12.33,95.83,95.56,0.95,1.01,0.90,0.90,193,1.00,0.76,178.5,http://nba.win007.com/1x2/oddslist/219063.htm
2015/12/14,08:00,Oklahoma City Thunder,Utah Jazz,1.22,4.50,1.20,4.60,78.67,21.33,79.31,20.69,95.98,95.17,0.95,0.97,0.90,0.90,202,0.80,0.95,213.5,http://nba.win007.com/1x2/oddslist/219064.htm
2015/12/15,08:00,Indiana Pacers,Toronto Raptors,1.50,2.70,1.50,2.65,64.29,35.71,63.86,36.14,96.44,95.79,0.96,0.95,0.90,0.90,202,0.86,0.86,191.5,http://nba.win007.com/1x2/oddslist/219065.htm
2015/12/15,08:30,Detroit Pistons,Los Angeles Clippers,2.05,1.80,2.05,1.74,46.75,53.25,45.91,54.09,95.84,94.12,0.94,0.94,0.90,0.90,204,0.83,0.90,184.5,http://nba.win007.com/1x2/oddslist/219066.htm
2015/12/15,08:30,Brooklyn Nets,Orlando Magic,2.20,1.71,2.60,1.52,43.73,56.27,36.89,63.11,96.21,95.91,1.07,0.90,0.90,0.90,198,0.76,1.00,196.5,http://nba.win007.com/1x2/oddslist/219067.htm
2015/12/15,09:00,Atlanta Hawks,Miami Heat,1.43,2.90,1.34,3.25,66.97,33.03,70.81,29.19,95.77,94.89,0.92,1.01,0.90,0.90,190,0.83,0.90,186.5,http://nba.win007.com/1x2/oddslist/219068.htm
2015/12/15,09:00,Chicago Bulls,Philadelphia 76ers,1.07,9.50,1.06,10.25,89.88,10.12,90.63,9.37,96.17,96.07,0.95,1.03,0.90,0.90,192.5,0.95,0.80,201.5,http://nba.win007.com/1x2/oddslist/219069.htm
2015/12/15,09:00,Memphis Grizzlies,Washington Wizards,1.58,2.50,1.57,2.45,61.27,38.73,60.95,39.05,96.81,95.69,0.94,0.98,0.90,0.90,199.5,0.83,0.90,200.5,http://nba.win007.com/1x2/oddslist/219070.htm
2015/12/15,09:30,Dallas Mavericks,Phoenix Suns,1.57,2.55,1.57,2.45,61.89,38.11,60.95,39.05,97.17,95.69,0.97,0.93,0.90,0.90,209,0.83,0.90,193.5,http://nba.win007.com/1x2/oddslist/219071.htm
2015/12/15,09:30,San Antonio Spurs,Utah Jazz,1.08,8.50,1.08,8.00,88.73,11.27,88.11,11.89,95.83,95.16,0.95,0.96,0.90,0.90,185.5,0.80,0.95,206.5,http://nba.win007.com/1x2/oddslist/219072.htm
2015/12/15,10:00,Denver Nuggets,Houston Rockets,2.70,1.50,2.65,1.50,35.71,64.29,36.14,63.86,96.42,95.77,1.01,0.93,0.90,0.90,208.5,0.90,0.83,223.5,http://nba.win007.com/1x2/oddslist/219073.htm
2015/12/15,11:00,Portland Trail Blazers,New Orleans Pelicans,1.66,2.30,1.62,2.30,58.08,41.92,58.67,41.33,96.41,95.05,0.94,0.97,0.90,0.90,208.5,0.80,0.95,203.5,http://nba.win007.com/1x2/oddslist/219074.htm
2015/12/16,08:30,Boston Celtics,Cleveland Cavaliers,2.10,1.76,1.95,1.86,45.60,54.40,48.82,51.18,95.76,95.20,0.94,0.97,0.90,0.90,202,0.90,0.90,203,http://nba.win007.com/1x2/oddslist/219075.htm
2015/12/16,09:00,Minnesota Timberwolves,Denver Nuggets,1.47,2.75,1.38,3.15,65.17,34.83,69.54,30.46,95.80,95.97,0.95,0.98,0.90,0.90,204.5,0.76,1.00,210.5,http://nba.win007.com/1x2/oddslist/219076.htm
2015/12/16,11:00,Sacramento Kings,Houston Rockets,1.74,2.15,1.71,2.10,55.27,44.73,55.12,44.88,96.17,94.26,0.94,0.94,0.90,0.90,219,0.83,0.90,211.5,http://nba.win007.com/1x2/oddslist/219077.htm
2015/12/16,11:30,Los Angeles Lakers,Milwaukee Bucks,2.35,1.64,2.55,1.54,41.10,58.90,37.65,62.35,96.58,96.01,0.99,0.94,0.90,0.90,198,0.76,1.00,208.5,http://nba.win007.com/1x2/oddslist/219078.htm
2015/12/17,08:00,Indiana Pacers,Dallas Mavericks,1.54,2.65,1.54,2.55,63.25,36.75,62.35,37.65,97.40,96.02,0.95,0.97,0.90,0.90,205,1.00,0.76,192.5,http://nba.win007.com/1x2/oddslist/219079.htm
2015/12/17,08:00,Orlando Magic,Charlotte Hornets,1.80,2.05,2.05,1.74,53.25,46.75,45.91,54.09,95.85,94.12,1.00,0.89,0.90,0.90,197,1.00,0.76,201.5,http://nba.win007.com/1x2/oddslist/219080.htm
2015/12/17,08:30,New York Knicks,Minnesota Timberwolves,1.45,2.80,1.50,2.65,65.88,34.12,63.86,36.14,95.53,95.79,0.95,0.98,0.90,0.90,200,1.00,0.76,198.5,http://nba.win007.com/1x2/oddslist/219081.htm
2015/12/17,08:30,Detroit Pistons,Boston Celtics,1.74,2.15,1.64,2.25,55.27,44.73,57.84,42.16,96.17,94.86,0.92,0.99,0.90,0.90,199.5,0.80,0.95,217.5,http://nba.win007.com/1x2/oddslist/219082.htm
2015/12/17,08:30,Brooklyn Nets,Miami Heat,2.55,1.57,2.90,1.42,38.11,61.89,32.87,67.13,97.18,95.32,1.07,0.89,0.90,0.90,190,0.80,0.95,201.5,http://nba.win007.com/1x2/oddslist/219083.htm
2015/12/17,09:00,Atlanta Hawks,Philadelphia 76ers,1.06,10.00,1.06,10.25,90.42,9.58,90.63,9.37,95.85,96.07,0.95,1.03,0.90,0.90,198.5,0.80,0.95,229.5,http://nba.win007.com/1x2/oddslist/219084.htm
2015/12/17,09:00,Chicago Bulls,Memphis Grizzlies,1.60,2.45,1.50,2.65,60.49,39.51,63.86,36.14,96.78,95.79,0.93,1.01,0.90,0.90,195,0.76,1.00,184.5,http://nba.win007.com/1x2/oddslist/219085.htm
2015/12/17,09:00,Oklahoma City Thunder,Portland Trail Blazers,1.18,5.25,1.13,6.00,81.65,18.35,84.15,15.85,96.35,95.09,0.93,1.08,0.90,0.90,208.5,0.83,0.90,206.5,http://nba.win007.com/1x2/oddslist/219086.htm
2015/12/17,09:30,San Antonio Spurs,Washington Wizards,1.07,9.00,1.07,9.25,89.37,10.63,89.63,10.37,95.63,95.90,0.95,1.02,0.90,0.90,197.5,0.86,0.86,206.5,http://nba.win007.com/1x2/oddslist/219087.htm
2015/12/17,10:00,Utah Jazz,New Orleans Pelicans,1.58,2.50,1.62,2.30,61.27,38.73,58.67,41.33,96.81,95.05,0.96,0.94,0.90,0.90,204,0.86,0.86,203.5,http://nba.win007.com/1x2/oddslist/219088.htm
2015/12/17,11:30,Los Angeles Clippers,Milwaukee Bucks,1.11,6.75,1.12,6.25,85.88,14.12,84.80,15.20,95.33,94.98,0.95,0.94,0.90,0.90,199.5,1.00,0.76,195.5,http://nba.win007.com/1x2/oddslist/219089.htm
2015/12/17,11:30,Golden State Warriors,Phoenix Suns,1.09,8.00,1.08,8.00,88.01,11.99,88.11,11.89,95.93,95.16,0.94,1.04,0.90,0.90,220,0.90,0.83,227.5,http://nba.win007.com/1x2/oddslist/219090.htm
2015/12/18,08:00,Charlotte Hornets,Toronto Raptors,1.95,1.86,2.20,1.66,48.82,51.18,43.01,56.99,95.20,94.62,0.99,0.91,0.90,0.90,196,0.90,0.83,187.5,http://nba.win007.com/1x2/oddslist/219091.htm
2015/12/18,09:00,Cleveland Cavaliers,Oklahoma City Thunder,1.64,2.35,1.71,2.10,58.90,41.10,55.12,44.88,96.60,94.26,0.97,0.90,0.90,0.90,205,0.86,0.86,209.5,http://nba.win007.com/1x2/oddslist/219092.htm
2015/12/18,11:30,Los Angeles Lakers,Houston Rockets,3.00,1.41,3.25,1.34,31.97,68.03,29.19,70.81,95.91,94.87,1.01,0.92,0.90,0.90,213,0.76,1.00,193.5,http://nba.win007.com/1x2/oddslist/219093.htm
2015/12/19,08:00,Indiana Pacers,Brooklyn Nets,1.14,6.00,1.15,5.50,84.03,15.97,82.71,17.29,95.79,95.12,0.95,0.94,0.90,0.90,204.5,0.90,0.83,202.5,http://nba.win007.com/1x2/oddslist/219094.htm
2015/12/19,08:00,Philadelphia 76ers,New York Knicks,3.35,1.34,3.15,1.37,28.57,71.43,30.31,69.69,95.71,95.48,0.98,0.95,0.90,0.90,196,0.80,0.95,206.5,http://nba.win007.com/1x2/oddslist/219095.htm
2015/12/19,08:00,Orlando Magic,Portland Trail Blazers,1.47,2.75,1.55,2.60,65.17,34.83,62.65,37.35,95.80,97.11,0.98,0.96,0.90,0.90,199,0.90,0.83,189.5,http://nba.win007.com/1x2/oddslist/219096.htm
2015/12/19,08:30,Boston Celtics,Atlanta Hawks,1.55,2.60,1.57,2.45,62.65,37.35,60.95,39.05,97.11,95.69,0.94,0.98,0.90,0.90,204.5,0.80,0.95,202.5,http://nba.win007.com/1x2/oddslist/219098.htm
2015/12/19,09:00,Miami Heat,Toronto Raptors,1.50,2.70,1.54,2.55,64.29,35.71,62.35,37.65,96.44,96.02,0.97,0.94,0.90,0.90,187.5,0.80,0.95,205.5,http://nba.win007.com/1x2/oddslist/219097.htm
2015/12/19,09:00,Chicago Bulls,Detroit Pistons,1.60,2.45,1.42,2.90,60.49,39.51,67.13,32.87,96.78,95.32,0.91,1.04,0.90,0.90,195,0.76,1.00,198.5,http://nba.win007.com/1x2/oddslist/219099.htm
2015/12/19,09:00,Minnesota Timberwolves,Sacramento Kings,2.25,1.68,2.20,1.66,42.75,57.25,43.01,56.99,96.19,94.62,0.97,0.93,0.90,0.90,212.5,0.90,0.83,196.5,http://nba.win007.com/1x2/oddslist/219100.htm
2015/12/19,09:00,San Antonio Spurs,Los Angeles Clippers,1.28,3.75,1.28,3.65,74.55,25.45,74.04,25.96,95.42,94.77,0.96,0.91,0.90,0.90,194.5,0.80,0.95,221.5,http://nba.win007.com/1x2/oddslist/219101.htm
2015/12/19,09:30,Dallas Mavericks,Memphis Grizzlies,1.68,2.25,1.66,2.20,57.25,42.75,56.99,43.01,96.18,94.60,0.93,0.97,0.90,0.90,196.5,0.86,0.86,189.5,http://nba.win007.com/1x2/oddslist/219102.htm
2015/12/19,10:00,Utah Jazz,Denver Nuggets,1.47,2.75,1.40,3.00,65.17,34.83,68.18,31.82,95.80,95.45,0.92,1.02,0.90,0.90,195.5,0.86,0.86,190.5,http://nba.win007.com/1x2/oddslist/219103.htm
