gmDate,gmTime,homeAbbr,awayAbbr,home1x2FirstOptionRate,away1x2FirstOptionRate,home1x2LastOptionRate,away1x2LastOptionRate,home1x2FirstWinRate,away1x2FirstWinRate,home1x2LastWinRate,away1x2LastWinRate,home1x2FirstRTP,away1x2LastRTP,home1x2KellyIndex,away1x2KellyIndex,OverFirstOptionRate,UnderFirstOptionRate,OverUnderFirstSpecialBetValue,OverLastOptionRate,UnderLastOptionRate,OverUnderLastSpecialBetValue,SourceUrl
2020/12/24,11:00,Portland Trail Blazers,Utah Jazz,1.86,1.95,2.05,1.80,51.18,48.82,46.75,53.25,95.19,95.84,0.96,0.95,0.90,0.90,229,0.83,0.90,221.5,http://nba.win007.com/1x2/oddslist/404020.htm
2020/12/24,11:30,Phoenix Suns,Dallas Mavericks,1.86,1.95,1.83,2.00,51.18,48.82,52.22,47.78,95.19,95.56,0.95,0.96,0.90,0.90,237,0.83,0.90,210.5,http://nba.win007.com/1x2/oddslist/403911.htm
2020/12/26,01:00,Miami Heat,New Orleans Pelicans,1.47,2.75,1.68,2.25,65.17,34.83,57.25,42.75,95.80,96.18,0.97,0.95,0.95,0.86,228,0.76,1.00,205.5,http://nba.win007.com/1x2/oddslist/403912.htm
2020/12/26,03:30,Milwaukee Bucks,Golden State Warriors,1.22,4.50,1.18,5.25,78.67,21.33,81.65,18.35,95.98,96.35,0.96,1.00,0.95,0.86,233,0.83,0.90,237.5,http://nba.win007.com/1x2/oddslist/403913.htm
2020/12/26,06:00,Boston Celtics,Brooklyn Nets,2.10,1.76,2.30,1.66,45.60,54.40,41.92,58.08,95.76,96.42,0.97,0.96,0.90,0.90,227,0.95,0.80,217.5,http://nba.win007.com/1x2/oddslist/403914.htm
2020/12/26,09:00,Los Angeles Lakers,Dallas Mavericks,1.40,3.10,1.37,3.20,68.89,31.11,70.02,29.98,96.45,95.93,0.96,0.96,1.00,0.83,230,0.90,0.83,246.5,http://nba.win007.com/1x2/oddslist/403915.htm
2020/12/26,11:30,Denver Nuggets,Los Angeles Clippers,1.90,1.90,2.45,1.60,50.00,50.00,39.51,60.49,95.00,96.80,0.98,0.96,0.90,0.90,223,0.80,0.95,231.5,http://nba.win007.com/1x2/oddslist/403916.htm
2020/12/27,06:00,Memphis Grizzlies,Atlanta Hawks,1.83,2.00,1.71,2.20,52.22,47.78,56.27,43.73,95.56,96.22,0.96,0.97,0.90,0.90,237,1.00,0.76,231.5,http://nba.win007.com/1x2/oddslist/404021.htm
2020/12/27,08:00,Washington Wizards,Orlando Magic,1.76,2.10,1.80,2.05,54.40,45.60,53.25,46.75,95.74,95.85,0.97,0.94,0.90,0.90,229,1.00,0.76,243.5,http://nba.win007.com/1x2/oddslist/404022.htm
2020/12/27,08:00,Detroit Pistons,Cleveland Cavaliers,2.15,1.74,1.90,1.90,44.73,55.27,50.00,50.00,96.17,95.00,0.97,0.93,0.90,0.90,217.5,0.90,0.83,210.5,http://nba.win007.com/1x2/oddslist/404023.htm
2020/12/27,08:00,Charlotte Hornets,Oklahoma City Thunder,1.64,2.35,1.66,2.30,58.90,41.10,58.08,41.92,96.60,96.41,0.95,0.99,0.86,0.95,218,0.95,0.80,203.5,http://nba.win007.com/1x2/oddslist/404024.htm
2020/12/27,08:30,New York Knicks,Philadelphia 76ers,3.65,1.30,3.80,1.27,26.26,73.74,25.05,74.95,95.85,95.19,0.91,0.97,0.90,0.90,218.5,0.86,0.86,202.5,http://nba.win007.com/1x2/oddslist/404025.htm
2020/12/27,09:00,Chicago Bulls,Indiana Pacers,2.55,1.57,3.15,1.38,38.11,61.89,30.46,69.54,97.18,95.95,1.04,0.92,0.90,0.90,223.5,1.05,0.74,236.5,http://nba.win007.com/1x2/oddslist/404026.htm
2020/12/27,09:30,San Antonio Spurs,Toronto Raptors,1.95,1.86,2.15,1.74,48.82,51.18,44.73,55.27,95.20,96.17,0.97,0.96,0.90,0.90,225,0.90,0.83,237.5,http://nba.win007.com/1x2/oddslist/404027.htm
2020/12/27,10:00,Utah Jazz,Minnesota Timberwolves,1.29,3.70,1.22,4.50,74.15,25.85,78.67,21.33,95.65,95.98,0.95,0.99,0.90,0.90,225,0.90,0.83,221.5,http://nba.win007.com/1x2/oddslist/404028.htm
2020/12/27,11:00,Portland Trail Blazers,Houston Rockets,1.25,4.10,1.31,3.55,76.64,23.36,73.05,26.95,95.80,95.70,0.96,0.96,0.90,0.90,225,0.76,1.00,223.5,http://nba.win007.com/1x2/oddslist/404029.htm
2020/12/27,11:00,Sacramento Kings,Phoenix Suns,2.40,1.62,2.30,1.66,40.30,59.70,41.92,58.08,96.72,96.42,0.94,0.98,0.90,0.90,227.5,0.83,0.90,209.5,http://nba.win007.com/1x2/oddslist/404030.htm
2020/12/28,04:30,Los Angeles Clippers,Dallas Mavericks,1.47,2.75,1.66,2.30,65.17,34.83,58.08,41.92,95.80,96.41,0.98,0.94,0.90,0.90,230,0.76,1.00,207.5,http://nba.win007.com/1x2/oddslist/404031.htm
2020/12/28,08:00,New Orleans Pelicans,San Antonio Spurs,1.47,2.75,1.50,2.70,65.17,34.83,64.29,35.71,95.80,96.43,0.96,0.97,0.90,0.90,228,0.90,0.83,204.5,http://nba.win007.com/1x2/oddslist/404032.htm
2020/12/28,08:00,Charlotte Hornets,Brooklyn Nets,4.10,1.25,5.50,1.16,23.36,76.64,17.42,82.58,95.78,95.81,0.99,0.95,0.90,0.90,226,0.86,0.86,212.5,http://nba.win007.com/1x2/oddslist/404033.htm
2020/12/28,08:00,Washington Wizards,Orlando Magic,1.95,1.86,2.10,1.76,48.82,51.18,45.60,54.40,95.20,95.76,0.99,0.93,0.90,0.90,227.5,0.80,0.95,228.5,http://nba.win007.com/1x2/oddslist/404034.htm
2020/12/28,08:30,Cleveland Cavaliers,Philadelphia 76ers,2.95,1.42,3.05,1.40,32.49,67.51,31.46,68.54,95.85,95.95,0.88,0.99,0.90,0.90,218,0.83,0.90,219.5,http://nba.win007.com/1x2/oddslist/404035.htm
2020/12/28,08:30,New York Knicks,Milwaukee Bucks,6.75,1.11,8.00,1.09,14.12,85.88,11.99,88.01,95.31,95.92,1.04,0.95,0.90,0.90,223,1.05,0.74,237.5,http://nba.win007.com/1x2/oddslist/404036.htm
2020/12/28,09:00,Chicago Bulls,Golden State Warriors,2.10,1.76,2.45,1.60,45.60,54.40,39.51,60.49,95.76,96.80,0.98,0.96,0.90,0.90,227.5,0.90,0.83,259.5,http://nba.win007.com/1x2/oddslist/404037.htm
2020/12/28,09:00,Indiana Pacers,Boston Celtics,2.15,1.74,2.30,1.66,44.73,55.27,41.92,58.08,96.17,96.42,0.99,0.95,0.90,0.90,222,0.86,0.86,220.5,http://nba.win007.com/1x2/oddslist/404038.htm
2020/12/28,10:00,Sacramento Kings,Phoenix Suns,2.30,1.66,2.35,1.64,41.92,58.08,41.10,58.90,96.42,96.58,0.96,0.97,0.90,0.90,226,0.80,0.95,218.5,http://nba.win007.com/1x2/oddslist/404039.htm
2020/12/28,11:00,Los Angeles Lakers,Minnesota Timberwolves,1.20,4.75,1.19,5.00,79.83,20.17,80.78,19.22,95.80,96.13,0.96,0.95,0.90,0.90,226,0.80,0.95,210.5,http://nba.win007.com/1x2/oddslist/404040.htm
2020/12/29,08:30,Atlanta Hawks,Detroit Pistons,1.33,3.40,1.19,5.00,71.88,28.12,80.78,19.22,95.60,96.13,0.95,1.00,0.90,0.90,226.5,1.00,0.76,240.5,http://nba.win007.com/1x2/oddslist/404041.htm
2020/12/29,08:30,Brooklyn Nets,Memphis Grizzlies,1.33,3.40,2.00,1.83,71.88,28.12,47.78,52.22,95.60,95.56,0.92,0.99,0.90,0.90,237.5,0.95,0.80,217.5,http://nba.win007.com/1x2/oddslist/404042.htm
2020/12/29,09:00,Oklahoma City Thunder,Utah Jazz,3.55,1.31,4.50,1.22,26.95,73.05,21.33,78.67,95.67,95.99,1.04,0.94,0.90,0.90,221.5,1.00,0.76,228.5,http://nba.win007.com/1x2/oddslist/404043.htm
2020/12/29,10:00,Denver Nuggets,Houston Rockets,1.33,3.40,1.37,3.20,71.88,28.12,70.02,29.98,95.60,95.93,0.96,0.96,0.90,0.90,225,0.95,0.80,234.5,http://nba.win007.com/1x2/oddslist/404044.htm
2020/12/29,11:00,Los Angeles Lakers,Portland Trail Blazers,1.54,2.65,1.41,3.00,63.25,36.75,68.03,31.97,97.40,95.92,0.94,0.99,0.90,0.90,226.5,0.86,0.86,224.5,http://nba.win007.com/1x2/oddslist/404045.htm
2020/12/30,08:00,Cleveland Cavaliers,New York Knicks,1.62,2.40,,,59.70,40.30,,,96.71,,0.96,0.98,0.90,0.90,217.5,0.90,0.83,184.5,http://nba.win007.com/1x2/oddslist/404046.htm
2020/12/30,08:00,Washington Wizards,Chicago Bulls,1.42,2.95,1.41,3.00,67.51,32.49,68.03,31.97,95.86,95.92,0.97,0.93,0.90,0.90,234,0.74,1.05,221.5,http://nba.win007.com/1x2/oddslist/404047.htm
2020/12/30,08:00,Indiana Pacers,Boston Celtics,1.90,1.90,1.86,1.95,50.00,50.00,51.18,48.82,95.00,95.19,0.97,0.94,0.90,0.90,221.5,0.83,0.90,228.5,http://nba.win007.com/1x2/oddslist/404048.htm
2020/12/30,08:00,Philadelphia 76ers,Toronto Raptors,1.68,2.25,1.83,2.00,57.25,42.75,52.22,47.78,96.18,95.56,0.97,0.94,0.90,0.90,218.5,0.86,0.86,200.5,http://nba.win007.com/1x2/oddslist/404049.htm
2020/12/30,08:00,Detroit Pistons,Golden State Warriors,2.40,1.62,2.55,1.57,40.30,59.70,38.11,61.89,96.72,97.18,0.97,0.97,0.90,0.90,222.5,0.95,0.80,215.5,http://nba.win007.com/1x2/oddslist/404050.htm
2020/12/30,08:30,Miami Heat,Milwaukee Bucks,2.65,1.54,3.10,1.40,36.75,63.25,31.11,68.89,97.39,96.44,0.99,0.95,0.90,0.90,222.5,0.90,0.83,240.5,http://nba.win007.com/1x2/oddslist/404051.htm
2020/12/30,09:00,Oklahoma City Thunder,Orlando Magic,2.70,1.50,3.15,1.38,35.71,64.29,30.46,69.54,96.42,95.95,0.98,0.95,0.90,0.90,219.5,0.83,0.90,231.5,http://nba.win007.com/1x2/oddslist/404052.htm
2020/12/30,11:00,Phoenix Suns,New Orleans Pelicans,1.66,2.30,1.76,2.10,58.08,41.92,54.40,45.60,96.41,95.74,0.95,0.97,0.90,0.90,222,0.74,1.05,203.5,http://nba.win007.com/1x2/oddslist/404053.htm
2020/12/30,11:00,Sacramento Kings,Denver Nuggets,2.20,1.71,1.86,1.95,43.73,56.27,51.18,48.82,96.21,95.19,0.93,0.98,0.90,0.90,224,0.80,0.95,241.5,http://nba.win007.com/1x2/oddslist/404054.htm
2020/12/30,11:00,Los Angeles Clippers,Minnesota Timberwolves,1.25,4.20,1.15,5.75,77.06,22.94,83.33,16.67,96.32,95.83,0.94,1.04,0.90,0.90,229.5,0.90,0.83,227.5,http://nba.win007.com/1x2/oddslist/404055.htm
2020/12/31,08:30,Miami Heat,Milwaukee Bucks,3.10,1.40,3.20,1.37,31.11,68.89,29.98,70.02,96.44,95.94,0.99,0.95,0.90,0.90,227,0.83,0.90,228.5,http://nba.win007.com/1x2/oddslist/404056.htm
2020/12/31,08:30,Brooklyn Nets,Atlanta Hawks,1.40,3.10,1.41,3.00,68.89,31.11,68.03,31.97,96.45,95.92,0.94,0.99,0.90,0.90,240,0.86,0.86,281.5,http://nba.win007.com/1x2/oddslist/404057.htm
2020/12/31,08:30,Boston Celtics,Memphis Grizzlies,1.22,4.50,1.33,3.40,78.67,21.33,71.88,28.12,95.98,95.60,0.96,0.95,0.90,0.90,224,0.86,0.86,224.5,http://nba.win007.com/1x2/oddslist/404058.htm
2020/12/31,09:30,San Antonio Spurs,Los Angeles Lakers,3.10,1.40,3.60,1.31,31.11,68.89,26.68,73.32,96.44,96.05,1.01,0.94,0.95,0.86,231,1.00,0.76,231.5,http://nba.win007.com/1x2/oddslist/404059.htm
2020/12/31,09:30,Dallas Mavericks,Charlotte Hornets,1.29,3.70,1.28,3.75,74.15,25.85,74.55,25.45,95.65,95.42,0.96,0.94,0.90,0.90,222.5,0.83,0.90,219.5,http://nba.win007.com/1x2/oddslist/404060.htm
2020/12/31,11:00,Los Angeles Clippers,Portland Trail Blazers,1.60,2.45,1.40,3.05,60.49,39.51,68.54,31.46,96.78,95.96,0.94,1.01,0.90,0.90,227,0.83,0.90,238.5,http://nba.win007.com/1x2/oddslist/404061.htm
2021/01/01,04:00,Indiana Pacers,Cleveland Cavaliers,1.29,3.70,1.30,3.65,74.15,25.85,73.74,26.26,95.65,95.86,0.95,0.99,0.90,0.90,217.5,0.80,0.95,215.5,http://nba.win007.com/1x2/oddslist/405090.htm
2021/01/01,06:00,Washington Wizards,Chicago Bulls,1.45,2.80,1.33,3.40,65.88,34.12,71.88,28.12,95.53,95.60,0.96,0.95,0.90,0.90,234.5,0.80,0.95,263.5,http://nba.win007.com/1x2/oddslist/405091.htm
2021/01/01,07:30,Orlando Magic,Philadelphia 76ers,2.25,1.68,2.50,1.58,42.75,57.25,38.73,61.27,96.19,96.82,1.00,0.95,0.90,0.90,217,0.76,1.00,217.5,http://nba.win007.com/1x2/oddslist/405092.htm
2021/01/01,08:00,Houston Rockets,Sacramento Kings,1.57,2.55,1.45,2.80,61.89,38.11,65.88,34.12,97.17,95.53,0.94,0.98,0.90,0.90,228.5,0.90,0.83,236.5,http://nba.win007.com/1x2/oddslist/405093.htm
2021/01/01,08:30,Toronto Raptors,New York Knicks,1.25,4.20,1.23,4.25,77.06,22.94,77.55,22.45,96.32,95.39,0.93,1.02,0.90,0.90,217,0.74,1.05,181.5,http://nba.win007.com/1x2/oddslist/405094.htm
2021/01/01,09:00,Oklahoma City Thunder,New Orleans Pelicans,2.75,1.47,2.85,1.44,34.83,65.17,33.57,66.43,95.78,95.67,0.97,0.95,0.90,0.90,212.5,0.74,1.05,197.5,http://nba.win007.com/1x2/oddslist/405095.htm
2021/01/01,10:00,Utah Jazz,Phoenix Suns,1.64,2.35,1.58,2.50,58.90,41.10,61.27,38.73,96.60,96.81,0.96,0.98,0.90,0.90,218,1.00,0.76,200.5,http://nba.win007.com/1x2/oddslist/405096.htm
2021/01/02,08:00,Dallas Mavericks,Miami Heat,1.83,2.00,2.05,1.80,52.22,47.78,46.75,53.25,95.56,95.84,0.96,0.95,0.90,0.90,222.5,0.74,1.05,171.5,http://nba.win007.com/1x2/oddslist/405097.htm
2021/01/02,08:00,Charlotte Hornets,Memphis Grizzlies,1.64,2.35,1.54,2.65,58.90,41.10,63.25,36.75,96.60,97.40,0.95,1.01,0.95,0.86,219,0.83,0.90,201.5,http://nba.win007.com/1x2/oddslist/405098.htm
2021/01/02,08:00,Detroit Pistons,Boston Celtics,4.10,1.25,4.20,1.25,23.36,76.64,22.94,77.06,95.78,96.35,1.01,0.95,0.90,0.90,215.5,0.80,0.95,201.5,http://nba.win007.com/1x2/oddslist/405099.htm
2021/01/02,08:30,Brooklyn Nets,Atlanta Hawks,1.40,3.05,1.41,3.00,68.54,31.46,68.03,31.97,95.96,95.92,0.97,0.93,0.90,0.90,245.5,0.90,0.83,214.5,http://nba.win007.com/1x2/oddslist/405100.htm
2021/01/02,09:00,Milwaukee Bucks,Chicago Bulls,1.06,10.50,1.07,9.00,90.83,9.17,89.37,10.63,96.28,95.63,0.95,0.99,0.90,0.90,231.5,0.90,0.83,226.5,http://nba.win007.com/1x2/oddslist/405101.htm
2021/01/02,09:00,San Antonio Spurs,Los Angeles Lakers,3.25,1.36,3.65,1.30,29.50,70.50,26.26,73.74,95.88,95.85,0.99,0.95,0.90,0.90,230.5,0.86,0.86,217.5,http://nba.win007.com/1x2/oddslist/405102.htm
2021/01/02,09:00,Minnesota Timberwolves,Washington Wizards,1.90,1.90,2.00,1.83,50.00,50.00,47.78,52.22,95.00,95.56,1.02,0.90,0.90,0.90,233,0.86,0.86,234.5,http://nba.win007.com/1x2/oddslist/405103.htm
2021/01/02,10:00,Denver Nuggets,Phoenix Suns,1.60,2.45,1.62,2.40,60.49,39.51,59.70,40.30,96.78,96.71,0.96,0.98,0.90,0.90,224.5,0.90,0.83,209.5,http://nba.win007.com/1x2/oddslist/405104.htm
2021/01/02,10:00,Utah Jazz,Los Angeles Clippers,2.25,1.68,2.40,1.62,42.75,57.25,40.30,59.70,96.19,96.72,0.98,0.96,0.90,0.90,226,0.86,0.86,202.5,http://nba.win007.com/1x2/oddslist/405105.htm
2021/01/02,11:30,Golden State Warriors,Portland Trail Blazers,2.45,1.60,2.40,1.62,39.51,60.49,40.30,59.70,96.80,96.72,0.96,0.97,0.90,0.90,230,0.90,0.83,241.5,http://nba.win007.com/1x2/oddslist/405106.htm
2021/01/03,06:00,Houston Rockets,Sacramento Kings,1.52,2.67,2.10,1.76,63.72,36.28,45.60,54.40,96.85,95.76,1.09,0.84,0.90,0.90,235,0.80,0.95,196.5,http://nba.win007.com/1x2/oddslist/405107.htm
2021/01/03,08:00,Indiana Pacers,New York Knicks,1.23,4.25,1.22,4.50,77.55,22.45,78.67,21.33,95.39,95.98,0.96,0.95,0.90,0.90,214.5,0.83,0.90,209.5,http://nba.win007.com/1x2/oddslist/405108.htm
2021/01/03,08:00,Orlando Magic,Oklahoma City Thunder,1.33,3.40,1.52,2.67,71.88,28.12,63.72,36.28,95.60,96.85,0.97,0.96,0.90,0.90,218.5,0.74,1.05,207.5,http://nba.win007.com/1x2/oddslist/405109.htm
2021/01/03,08:00,Philadelphia 76ers,Charlotte Hornets,1.20,4.75,1.19,5.00,79.83,20.17,80.78,19.22,95.80,96.13,0.95,1.00,0.90,0.90,214,0.76,1.00,245.5,http://nba.win007.com/1x2/oddslist/405110.htm
2021/01/03,08:30,Atlanta Hawks,Cleveland Cavaliers,1.38,3.15,1.44,2.85,69.54,30.46,66.43,33.57,95.97,95.66,0.96,0.94,0.90,0.90,233,1.00,0.76,186.5,http://nba.win007.com/1x2/oddslist/405111.htm
2021/01/03,08:30,New Orleans Pelicans,Toronto Raptors,2.00,1.83,1.95,1.86,47.78,52.22,48.82,51.18,95.56,95.20,0.96,0.95,0.90,0.90,213,0.86,0.86,235.5,http://nba.win007.com/1x2/oddslist/405112.htm
2021/01/04,04:00,Detroit Pistons,Boston Celtics,3.80,1.27,3.70,1.29,25.05,74.95,25.85,74.15,95.19,95.65,0.93,0.97,0.90,0.90,213.5,0.86,0.86,243.5,http://nba.win007.com/1x2/oddslist/405623.htm
2021/01/04,07:00,Brooklyn Nets,Washington Wizards,1.26,4.00,1.32,3.50,76.05,23.95,72.61,27.39,95.82,95.85,0.96,0.95,0.90,0.90,242.5,0.86,0.86,249.5,http://nba.win007.com/1x2/oddslist/405624.htm
2021/01/04,07:00,Memphis Grizzlies,Los Angeles Lakers,4.25,1.23,4.75,1.20,22.45,77.55,20.17,79.83,95.41,95.81,0.95,0.96,0.90,0.90,221,0.80,0.95,205.5,http://nba.win007.com/1x2/oddslist/405625.htm
2021/01/04,08:00,Minnesota Timberwolves,Denver Nuggets,4.10,1.25,,,23.36,76.64,,,95.78,,0.98,0.95,0.90,0.90,230.5,0.76,1.00,221.5,http://nba.win007.com/1x2/oddslist/405626.htm
2021/01/04,08:00,San Antonio Spurs,Utah Jazz,2.50,1.58,2.90,1.43,38.73,61.27,33.03,66.97,96.82,95.79,0.99,0.94,0.90,0.90,220,0.86,0.86,231.5,http://nba.win007.com/1x2/oddslist/405627.htm
2021/01/04,09:00,Phoenix Suns,Los Angeles Clippers,2.05,1.80,2.35,1.64,46.75,53.25,41.10,58.90,95.84,96.58,0.96,0.97,0.90,0.90,218,0.90,0.83,217.5,http://nba.win007.com/1x2/oddslist/405628.htm
2021/01/04,09:00,Chicago Bulls,Dallas Mavericks,2.67,1.52,2.55,1.57,36.28,63.72,38.11,61.89,96.87,97.18,0.99,0.96,0.90,0.90,223,0.83,0.90,228.5,http://nba.win007.com/1x2/oddslist/405629.htm
2021/01/04,09:30,Golden State Warriors,Portland Trail Blazers,2.75,1.47,2.67,1.52,34.83,65.17,36.28,63.72,95.78,96.87,0.99,0.96,0.90,0.90,234.5,1.05,0.74,243.5,http://nba.win007.com/1x2/oddslist/405630.htm
2021/01/05,08:00,Philadelphia 76ers,Charlotte Hornets,1.22,4.50,1.27,3.80,78.67,21.33,74.95,25.05,95.98,95.19,0.95,0.95,0.90,0.90,219,0.76,1.00,214.5,http://nba.win007.com/1x2/oddslist/405631.htm
2021/01/05,08:00,Orlando Magic,Cleveland Cavaliers,1.47,2.75,1.43,2.90,65.17,34.83,66.97,33.03,95.80,95.77,0.96,0.96,0.90,0.90,217.5,0.86,0.86,199.5,http://nba.win007.com/1x2/oddslist/405815.htm
2021/01/05,08:30,Miami Heat,Oklahoma City Thunder,1.29,3.70,1.22,4.50,74.15,25.85,78.67,21.33,95.65,95.98,0.95,0.99,0.90,0.90,213,0.86,0.86,205.5,http://nba.win007.com/1x2/oddslist/405632.htm
2021/01/05,08:30,Atlanta Hawks,New York Knicks,1.42,2.95,1.33,3.40,67.51,32.49,71.88,28.12,95.86,95.60,0.96,0.95,0.90,0.90,222.5,0.83,0.90,221.5,http://nba.win007.com/1x2/oddslist/405633.htm
2021/01/05,08:30,Toronto Raptors,Boston Celtics,1.68,2.25,1.41,3.00,57.25,42.75,68.03,31.97,96.18,95.92,0.94,0.99,0.90,0.90,215,0.86,0.86,244.5,http://nba.win007.com/1x2/oddslist/405634.htm
2021/01/05,09:00,Houston Rockets,Dallas Mavericks,1.90,1.90,1.60,2.45,50.00,50.00,60.49,39.51,95.00,96.78,0.96,0.98,0.90,0.90,228,0.90,0.83,208.5,http://nba.win007.com/1x2/oddslist/405635.htm
2021/01/05,09:00,Milwaukee Bucks,Detroit Pistons,1.06,10.50,1.05,12.25,90.83,9.17,92.11,7.89,96.28,96.72,0.96,1.10,0.90,0.90,227.5,0.86,0.86,239.5,http://nba.win007.com/1x2/oddslist/405636.htm
2021/01/05,09:00,New Orleans Pelicans,Indiana Pacers,1.86,1.95,1.80,2.05,51.18,48.82,53.25,46.75,95.19,95.85,0.97,0.94,0.90,0.90,218,0.95,0.80,213.5,http://nba.win007.com/1x2/oddslist/405816.htm
2021/01/05,11:00,Golden State Warriors,Sacramento Kings,2.20,1.71,2.05,1.80,43.73,56.27,46.75,53.25,96.21,95.84,0.96,0.95,0.90,0.90,232,0.83,0.90,224.5,http://nba.win007.com/1x2/oddslist/405637.htm
2021/01/06,08:30,Brooklyn Nets,Utah Jazz,1.74,2.15,2.60,1.55,55.27,44.73,37.35,62.65,96.17,97.11,0.99,0.96,0.90,0.90,231.5,1.00,0.76,230.5,http://nba.win007.com/1x2/oddslist/405638.htm
2021/01/06,09:00,Memphis Grizzlies,Los Angeles Lakers,4.75,1.20,4.50,1.22,20.17,79.83,21.33,78.67,95.81,95.99,0.95,0.96,0.90,0.90,218,0.76,1.00,176.5,http://nba.win007.com/1x2/oddslist/405639.htm
2021/01/06,10:00,Denver Nuggets,Minnesota Timberwolves,1.12,6.50,1.16,5.50,85.30,14.70,82.58,17.42,95.54,95.79,0.96,0.94,0.90,0.90,227,0.95,0.80,238.5,http://nba.win007.com/1x2/oddslist/405640.htm
2021/01/06,11:00,Los Angeles Clippers,San Antonio Spurs,3.80,1.27,1.31,3.60,25.05,74.95,73.32,26.68,95.19,96.05,0.96,0.97,0.90,0.90,227,0.86,0.86,232.5,http://nba.win007.com/1x2/oddslist/405641.htm
2021/01/06,11:30,Portland Trail Blazers,Chicago Bulls,1.19,5.00,1.22,4.50,80.78,19.22,78.67,21.33,96.13,95.98,0.96,0.95,0.90,0.90,233.5,0.95,0.80,222.5,http://nba.win007.com/1x2/oddslist/405642.htm
2021/01/07,08:00,Indiana Pacers,Houston Rockets,1.71,2.20,1.68,2.25,56.27,43.73,57.25,42.75,96.22,96.18,0.96,0.97,0.90,0.90,227,0.90,0.83,227.5,http://nba.win007.com/1x2/oddslist/405643.htm
2021/01/07,08:00,Philadelphia 76ers,Washington Wizards,1.37,3.20,1.38,3.15,70.02,29.98,69.54,30.46,95.93,95.97,0.95,0.98,0.90,0.90,231.5,0.76,1.00,280.5,http://nba.win007.com/1x2/oddslist/405644.htm
